#{"t_start": 1660902516.2141106, "env_id": "DobotReachDense-v0"}
r,l,t
-1.876752,13,286.824428
-4.05613,21,287.120218
-4.623401,31,287.274019
-0.778388,5,287.298657
-2.787726,18,287.38853
-1.316835,8,287.428293
-2.675153,20,287.528023
-3.410238,18,287.617129
-3.04916,16,287.825073
-0.706943,5,287.850257
-1.133618,11,287.904529
-0.356463,4,287.924866
-1.792489,12,287.983124
-1.924086,11,288.037521
-1.683835,16,288.117629
-2.841819,18,288.205805
-1.21057,11,288.260442
-0.463309,4,288.279776
-2.645835,15,288.353881
-0.838319,5,288.379185
-2.62102,14,288.613931
-2.806508,15,288.688584
-1.300612,9,288.732802
-2.19432,15,288.807097
-0.879267,9,293.536335
-2.07166,13,293.607331
-2.906413,14,293.678191
-0.972573,6,293.707891
-1.256422,10,293.758066
-3.298625,20,293.857471
-0.455127,5,293.993447
-0.990041,6,294.02412
-0.400655,4,294.044466
-0.825873,5,294.069619
-2.194707,13,294.134981
-1.135835,10,294.184628
-1.615439,10,294.234638
-0.963112,9,294.279321
-2.503034,14,294.351745
-0.510381,3,294.366677
-0.850454,10,294.416513
-1.999528,13,294.481129
-5.947044,42,294.90267
-2.265726,14,294.971181
-0.845057,10,295.020617
-1.292254,12,295.079741
-2.568324,13,295.143782
-2.864575,21,295.248942
-2.660996,14,295.318274
-0.283999,3,295.333437
-1.658837,10,295.382875
-0.386697,3,295.398168
-1.424981,14,295.627801
-0.78701,5,295.65338
-0.218824,2,295.663815
-1.447467,14,295.733771
-3.159349,16,295.812332
-2.611961,20,295.911848
-2.614119,14,295.981
-0.63529,5,296.005578
-0.859736,5,296.029828
-1.379743,10,296.079635
-1.582492,10,296.128994
-1.952156,11,296.183876
-2.330519,12,296.369385
-1.201757,13,296.433956
-2.752059,17,296.527664
-0.922999,5,296.557561
-0.382232,3,296.574786
-2.02985,12,296.636598
-3.26406,20,301.42198
-2.755433,14,301.494749
-0.310903,3,301.510404
-2.517503,14,301.57951
-2.725472,13,301.643988
-3.587983,20,301.894056
-1.313226,11,301.947697
-4.144663,21,302.052218
-0.323237,3,302.067079
-3.945651,50,302.315042
-4.049411,25,302.439716
-1.435111,14,302.657555
