#{"t_start": 1660895733.1277232, "env_id": "DobotReachDense-v0"}
r,l,t
-0.926932,5,52.244282
-3.104602,16,52.337422
-0.635263,4,52.360363
-1.005591,10,52.417851
-1.484376,12,52.488918
-1.974955,15,52.574816
-2.625992,15,52.661715
-1.639512,12,52.730373
-4.135351,20,52.846863
-1.570101,11,52.90997
-1.913346,13,52.985079
-1.771802,12,53.249635
-1.27628,12,53.319641
-0.547077,4,53.342408
-0.687596,4,53.365258
-2.365335,15,53.451738
-0.758315,4,53.475813
-3.00322,17,53.574291
-1.024619,6,53.608219
-0.963781,9,53.659849
-3.476916,23,53.793197
-1.169361,11,53.856534
-2.521132,16,53.953293
-0.827825,5,53.998951
-1.253287,12,54.071258
-1.95344,14,54.152183
-0.788696,4,54.174821
-3.813237,20,54.289327
-0.701706,4,54.313696
-1.213641,11,54.378086
-1.745534,18,54.481419
-0.698387,6,54.515728
-0.87019,5,54.545989
-1.091036,11,54.609684
-5.638139,50,54.914079
-1.986743,14,54.99356
-2.875624,16,55.088146
-0.835204,5,55.116788
-2.302762,13,55.191306
-0.82555,5,55.219893
-0.63738,4,55.244122
-1.674695,13,55.319938
-3.384604,50,55.604125
-3.70404,50,55.889162
-4.112319,50,56.175959
-0.482058,4,56.198768
-2.664504,15,56.284692
-0.621475,4,56.307536
-1.130863,9,56.359914
-2.266772,14,56.439933
-1.633226,11,56.503379
-1.017293,11,56.566576
-0.642659,4,56.589791
-2.388039,17,56.688665
-1.175827,12,56.757521
-2.604011,31,56.934608
-3.057415,17,57.033144
-3.516423,22,57.158502
-0.88169,5,57.187035
-1.177828,7,57.226832
-3.116673,18,57.330737
-2.067487,15,57.416969
-2.81522,16,57.508806
-1.294164,12,57.577704
-1.216201,9,57.630905
-1.422209,11,57.694149
-1.797202,14,57.774242
-1.979313,14,57.853973
-4.939187,42,58.094076
-3.277778,26,58.242302
-1.128078,11,58.305225
-1.58479,11,58.368237
-3.656065,18,58.472365
-1.783763,11,58.535562
-3.521123,19,58.644297
-5.799171,46,58.9062
-2.672641,16,58.998634
-0.775662,5,59.027324
-3.634693,21,59.403238
-3.185435,18,59.506859
-0.688362,5,59.537163
-1.838691,13,59.611778
-2.338404,29,59.776621
-1.628089,14,59.856481
-1.676228,14,59.937953
-4.127637,31,60.114832
-0.649412,4,60.137462
-3.273741,19,60.245505
-1.303945,9,60.298626
-1.005216,10,60.356771
-4.68924,29,60.523013
-0.63204,5,60.551397
-0.820986,5,60.580679
-1.787741,15,60.667535
-1.188649,13,60.74208
-0.861479,5,60.770367
-2.085646,14,60.85112
-1.679528,12,60.919949
-0.758523,4,60.942637
-1.813029,13,61.01649
-1.57117,10,61.074698
-1.507321,12,61.144496
-3.701935,27,61.298496
-2.927367,18,61.401722
-1.276678,11,61.467361
-1.439115,12,61.536248
-3.091077,17,61.633284
-0.491022,4,61.655955
-0.227113,2,61.667698
-0.993182,5,61.697874
-0.771943,7,61.737466
-0.501654,4,61.760407
-1.622281,11,61.825115
-1.500823,11,61.888607
-1.568936,10,61.945847
-2.195108,16,62.037264
-1.681423,13,62.117981
-1.768437,11,62.181397
-0.412203,4,62.204161
-3.13401,17,62.301428
-3.875866,23,62.434315
-0.617014,4,62.457216
-1.657292,10,62.524934
-2.55983,17,62.632485
-4.220225,23,62.764409
-1.704275,12,62.832676
-1.037339,11,62.895731
-2.62751,29,63.060495
-5.847657,49,63.340415
-3.284213,18,63.474837
-4.068515,19,63.584543
-0.323406,3,63.601865
-2.222829,14,63.684731
-3.632493,18,63.78756
-1.73924,13,63.861485
-3.020005,17,63.979573
-1.363626,9,64.034329
-1.497975,10,64.093241
-0.647354,4,64.116165
-3.802705,22,64.24251
-0.843124,5,64.272269
-1.679097,11,64.335889
-2.54625,16,64.427847
-3.079027,16,64.519341
-1.706485,13,64.60092
-3.723529,50,64.904761
-1.10372,6,64.938965
-0.603001,5,64.972804
-0.877981,5,65.017146
-6.793426,50,65.465009
-0.917016,8,65.510758
-2.896049,15,65.596426
-0.484403,4,65.621075
-3.617316,19,65.730982
-2.796927,16,65.822376
-3.144733,18,65.950552
-1.172121,10,66.011083
-3.340818,17,66.109667
-2.764955,17,66.207291
-3.126696,19,66.316768
-2.481438,16,66.410869
-0.86886,9,66.462248
-0.915771,6,66.496857
-0.580332,4,66.519829
-1.059523,6,66.556612
-1.303619,11,66.620182
-2.179774,15,66.730597
-2.874087,15,66.818365
-4.797229,23,66.95147
-0.991184,6,66.985677
-1.242058,12,67.05449
-0.578271,5,67.083052
-0.580764,4,67.106511
-4.605728,50,67.390172
-1.621397,12,67.458778
-3.264147,21,67.577849
-0.652568,4,67.601234
-1.316308,11,67.664889
-0.683794,4,67.687606
-1.692211,12,67.756856
-1.323107,10,67.815405
-0.948295,5,67.843811
-1.543281,11,67.907331
-4.055544,30,68.077798
-0.652263,5,68.107008
-1.681666,11,68.170281
-6.951572,50,68.455613
-3.177025,18,68.559419
-2.631895,16,68.65222
-1.962903,17,68.749556
