#{"t_start": 1652971006.2165048, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-1.117985,300,6122.20963,max_steps_exceeded,False
1.593125,169,6142.877174,success,True
-1.889499,281,6165.807034,collision,False
-0.469026,300,6196.430547,max_steps_exceeded,False
-0.815649,300,6220.80082,max_steps_exceeded,False
-1.774984,234,6243.11878,collision,False
-1.355064,300,6267.517849,max_steps_exceeded,False
-1.204397,83,6280.019361,collision,False
-1.443002,300,6305.999857,max_steps_exceeded,False
-1.501024,300,6330.906567,max_steps_exceeded,False
-1.499725,300,6357.436117,max_steps_exceeded,False
-0.771177,300,6381.852122,max_steps_exceeded,False
-1.351118,300,6408.730252,max_steps_exceeded,False
-1.55696,300,6432.57956,max_steps_exceeded,False
-1.34828,300,6456.400193,max_steps_exceeded,False
-0.56738,300,6480.450185,max_steps_exceeded,False
1.903338,50,6489.655461,success,True
-0.823986,300,6514.536042,max_steps_exceeded,False
1.872237,49,6522.232822,success,True
-1.430645,300,6546.93925,max_steps_exceeded,False
-0.620982,300,6574.33576,max_steps_exceeded,False
-0.799901,300,6599.736326,max_steps_exceeded,False
-1.103762,300,6623.921893,max_steps_exceeded,False
-1.156464,92,6636.333868,collision,False
1.884096,76,6644.425691,success,True
-0.817312,300,6669.361351,max_steps_exceeded,False
-1.115942,37,6675.299349,collision,False
-0.440132,300,6699.140775,max_steps_exceeded,False
-1.985129,269,6721.17939,collision,False
-0.597846,300,6746.864412,max_steps_exceeded,False
-1.112269,50,6754.575296,collision,False
1.834043,106,6764.978874,success,True
1.837573,118,6779.284297,success,True
-0.786246,300,6805.354056,max_steps_exceeded,False
-0.419146,300,6829.823585,max_steps_exceeded,False
1.857277,62,6839.955969,success,True
-0.441731,300,6865.306893,max_steps_exceeded,False
-0.954427,300,6888.409605,max_steps_exceeded,False
-0.76726,300,7082.699646,max_steps_exceeded,False
1.916295,45,7091.738331,success,True
-0.772449,300,7116.145698,max_steps_exceeded,False
-0.76661,300,7143.609499,max_steps_exceeded,False
-1.055439,38,7154.937006,collision,False
1.607977,150,7168.158288,success,True
-1.961152,293,7194.828303,collision,False
1.937081,94,7211.406924,success,True
1.981715,24,7216.246068,success,True
1.775113,94,7224.37045,success,True
-1.237003,300,7250.451287,max_steps_exceeded,False
-1.444543,120,7264.031753,collision,False
-0.885233,300,7291.545366,max_steps_exceeded,False
-1.132114,60,7299.520021,collision,False
-0.896791,300,7322.860534,max_steps_exceeded,False
-1.201849,300,7348.671928,max_steps_exceeded,False
-1.080972,37,7361.327998,collision,False
-0.80933,300,7384.750309,max_steps_exceeded,False
-1.052717,300,7412.027195,max_steps_exceeded,False
1.774721,131,7429.007091,success,True
-1.52321,239,7451.270175,collision,False
-1.350284,125,7465.498028,collision,False
-0.834507,300,7490.812167,max_steps_exceeded,False
-1.423207,300,7522.102799,max_steps_exceeded,False
-1.55526,116,7540.999614,collision,False
1.868451,59,7551.213126,success,True
-1.296065,300,7576.432834,max_steps_exceeded,False
-1.648413,170,7599.959292,collision,False
-0.979852,300,7626.504623,max_steps_exceeded,False
1.886617,119,7640.994301,success,True
-1.705251,196,7657.069724,collision,False
-1.263708,108,7675.616831,collision,False
-0.461846,300,7702.224327,max_steps_exceeded,False
1.691531,141,7720.523437,success,True
-1.522839,237,7741.50854,collision,False
-0.835638,300,7769.897701,max_steps_exceeded,False
1.920285,53,7778.123823,success,True
-1.206785,101,7788.436392,collision,False
-1.331596,100,7802.053071,collision,False
1.535867,234,7825.855493,success,True
-1.120976,300,7853.145605,max_steps_exceeded,False
-2.062188,246,7876.434084,collision,False
-1.314104,108,7890.000869,collision,False
-0.780202,300,7917.121718,max_steps_exceeded,False
1.898423,58,7924.965993,success,True
-0.502678,300,7950.140678,max_steps_exceeded,False
1.827131,79,7962.31936,success,True
-0.550525,300,7988.03267,max_steps_exceeded,False
-0.627218,300,8015.777536,max_steps_exceeded,False
-0.745496,300,8042.887173,max_steps_exceeded,False
-0.355966,300,8066.448411,max_steps_exceeded,False
-1.522098,93,8223.877147,collision,False
-1.304224,120,8238.1222,collision,False
-0.558629,300,8263.138256,max_steps_exceeded,False
-1.124117,68,8274.351457,collision,False
-1.165083,101,8284.875748,collision,False
1.856624,55,8293.215015,success,True
-1.330539,78,8303.217914,collision,False
-0.535186,300,8328.914453,max_steps_exceeded,False
-1.387588,120,8341.995903,collision,False
-1.298084,120,8355.84271,collision,False
1.883137,52,8365.006366,success,True
1.943559,63,8373.558426,success,True
1.864811,66,8380.975929,success,True
1.786465,156,8396.527688,success,True
-1.369717,84,8409.568752,collision,False
-1.505416,172,8427.313758,collision,False
1.873683,76,8438.410928,success,True
-1.219613,82,8448.148351,collision,False
-1.937047,226,8469.226489,collision,False
-1.337539,149,8490.687828,collision,False
1.867156,78,8503.592956,success,True
-0.354873,300,8528.457172,max_steps_exceeded,False
1.914948,36,8536.830112,success,True
-0.644386,300,8561.719408,max_steps_exceeded,False
-1.332088,282,8587.908704,collision,False
-0.700701,300,8612.208312,max_steps_exceeded,False
1.841408,90,8628.074185,success,True
-0.600989,300,8655.017135,max_steps_exceeded,False
-1.305618,300,8682.986516,max_steps_exceeded,False
1.970058,31,8696.743503,success,True
-1.207296,300,8720.119951,max_steps_exceeded,False
-1.497209,135,8736.105194,collision,False
1.835923,65,8746.98511,success,True
1.931646,38,8754.400934,success,True
1.877027,61,8761.999025,success,True
1.797979,166,8777.602983,success,True
-1.698034,176,8794.230595,collision,False
-1.566773,281,8821.047213,collision,False
-1.468802,157,8837.318488,collision,False
1.888322,49,8848.837558,success,True
1.928292,74,8857.669064,success,True
-1.755081,224,8876.019539,collision,False
-1.497378,163,8894.373189,collision,False
1.927922,63,8905.503989,success,True
-1.344621,166,8922.32899,collision,False
1.611053,117,8935.637672,success,True
-1.157839,45,8943.79295,collision,False
1.849327,108,8955.699169,success,True
1.959408,53,8963.184792,success,True
1.947225,26,8968.988627,success,True
-0.501933,300,8993.539682,max_steps_exceeded,False
-0.849434,300,9019.536662,max_steps_exceeded,False
-0.366635,300,9044.94749,max_steps_exceeded,False
1.837072,153,9059.568604,success,True
-1.684522,300,9083.597519,max_steps_exceeded,False
-1.805112,274,9114.043107,collision,False
-1.039061,300,9141.67145,max_steps_exceeded,False
-2.251089,255,9165.88891,collision,False
1.878054,48,9179.770171,success,True
1.543847,124,9193.387239,success,True
-1.324991,300,9219.663764,max_steps_exceeded,False
-1.014231,300,9248.36162,max_steps_exceeded,False
-0.576496,300,9480.601665,max_steps_exceeded,False
-1.660532,163,9499.042603,collision,False
-1.643907,296,9527.810437,collision,False
-1.364815,249,9551.83471,collision,False
1.948952,26,9558.852134,success,True
-2.051151,275,9581.56481,collision,False
-1.257206,80,9593.139613,collision,False
-2.061923,288,9618.951604,collision,False
-1.142516,74,9634.777285,collision,False
-1.164128,114,9648.356014,collision,False
1.84507,78,9659.236887,success,True
-1.141384,49,9667.479994,collision,False
-1.19824,109,9680.046362,collision,False
-1.09573,53,9690.771981,collision,False
1.935476,39,9698.581568,success,True
-0.861562,300,9722.752113,max_steps_exceeded,False
-1.357363,128,9740.765868,collision,False
1.925341,32,9748.625173,success,True
-1.205684,59,9756.612785,collision,False
-1.208401,49,9765.199143,collision,False
-1.509834,300,9791.149173,max_steps_exceeded,False
-1.161086,54,9808.377781,collision,False
-1.286079,128,9822.120227,collision,False
1.975869,25,9831.609289,success,True
-1.496904,209,9849.423667,collision,False
-1.299119,300,9877.938716,max_steps_exceeded,False
-1.417104,300,9907.353271,max_steps_exceeded,False
-0.931628,300,9935.01758,max_steps_exceeded,False
-1.50553,181,9954.231848,collision,False
-1.301684,174,9975.482867,collision,False
-1.84632,282,10003.744725,collision,False
-1.297639,124,10020.331104,collision,False
-1.637692,289,10048.124248,collision,False
-1.157801,53,10059.718268,collision,False
1.986363,15,10065.675226,success,True
-1.151767,60,10072.049603,collision,False
-0.482021,300,10098.331362,max_steps_exceeded,False
1.957493,36,10106.031051,success,True
-1.854009,282,10128.738389,collision,False
-1.180687,88,10141.647412,collision,False
-1.299594,300,10168.93304,max_steps_exceeded,False
1.866717,94,10186.215475,success,True
1.994379,10,10189.530446,success,True
-1.889206,214,10206.595769,collision,False
-1.369167,160,10225.636535,collision,False
