#{"t_start": 1652884494.4309957, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-1.104732,300,10549.22784,"max_steps_exceeded",False
-0.716389,300,10572.430908,"max_steps_exceeded",False
1.968191,22,10581.446332,"success",True
-1.811948,300,10600.726861,"max_steps_exceeded",False
-0.859521,300,10627.126112,"max_steps_exceeded",False
1.609035,146,10642.037677,"success",True
-0.81732,300,10666.204537,"max_steps_exceeded",False
-0.67252,300,10689.0497,"max_steps_exceeded",False
-1.43354,182,10708.554447,"collision",False
-1.287987,99,10721.535619,"collision",False
1.930713,39,10727.675901,"success",True
-0.70488,300,10747.792547,"max_steps_exceeded",False
-1.192169,45,10760.27918,"collision",False
1.8971,47,10766.109876,"success",True
1.561874,183,10780.597887,"success",True
-1.461456,146,10797.03191,"collision",False
1.825404,59,10805.014248,"success",True
1.861006,62,10813.391138,"success",True
-1.294984,300,10834.938408,"max_steps_exceeded",False
1.915718,50,10845.21367,"success",True
-0.840625,300,10866.103087,"max_steps_exceeded",False
1.748332,100,10878.549696,"success",True
-1.09625,300,10900.719676,"max_steps_exceeded",False
-1.441157,300,10925.129402,"max_steps_exceeded",False
1.974962,20,10936.234126,"success",True
1.901762,68,10942.528876,"success",True
1.865971,62,10951.027506,"success",True
1.817924,83,10960.361813,"success",True
-0.658833,300,10983.041667,"max_steps_exceeded",False
-0.825613,300,11005.633441,"max_steps_exceeded",False
1.944704,31,11013.766464,"success",True
-1.19899,46,11019.866516,"collision",False
-0.440763,300,11039.882148,"max_steps_exceeded",False
-0.522046,300,11062.329953,"max_steps_exceeded",False
-0.911582,300,11086.014045,"max_steps_exceeded",False
1.919066,57,11095.106821,"success",True
1.876019,52,11102.945325,"success",True
1.848837,76,11111.486677,"success",True
-1.098361,75,11120.656396,"collision",False
1.929611,44,11126.873753,"success",True
1.916706,44,11133.414292,"success",True
-0.594031,300,11154.017215,"max_steps_exceeded",False
-0.46638,300,11178.582161,"max_steps_exceeded",False
1.638556,234,11199.79473,"success",True
1.894132,54,11211.207995,"success",True
1.885131,56,11218.922236,"success",True
-0.791742,300,11240.095781,"max_steps_exceeded",False
-1.126201,49,11251.564771,"collision",False
-1.204338,67,11259.035124,"collision",False
-1.485623,110,11268.624207,"collision",False
-0.474854,300,11290.540488,"max_steps_exceeded",False
1.925426,41,11300.67563,"success",True
-0.702176,300,11321.108617,"max_steps_exceeded",False
1.893322,47,11333.011506,"success",True
1.926562,60,11340.636556,"success",True
1.884534,64,11349.131696,"success",True
1.962709,25,11355.351197,"success",True
-0.759506,300,11374.695042,"max_steps_exceeded",False
-1.34598,110,11389.138682,"collision",False
-0.836354,300,11508.647124,"max_steps_exceeded",False
-1.065525,300,11531.776094,"max_steps_exceeded",False
-1.110742,300,11559.545626,"max_steps_exceeded",False
-1.153772,47,11569.348395,"collision",False
-1.397905,300,11588.916175,"max_steps_exceeded",False
1.826685,57,11604.093789,"success",True
-0.667997,300,11625.169388,"max_steps_exceeded",False
