#{"t_start": 1655903818.3287206, "env_id": "DobotTrajectory-v0"}
r,l,t,final_status,is_success
-1.243824,50,3839.972652,success,1.0
-4.678583,50,3840.017263,success,1.0
-1.582168,50,3840.063332,success,1.0
-1.533194,50,3840.107825,success,1.0
-1.923304,50,3840.151764,success,1.0
-1.294647,50,3840.197488,success,1.0
-2.916443,50,3840.241958,success,1.0
-1.555374,50,3840.286559,success,1.0
-2.532107,50,3900.357127,success,1.0
-4.91261,50,3900.402147,success,1.0
-2.288589,50,3900.447444,success,1.0
-2.16393,50,3900.492761,success,1.0
-1.362763,50,3900.53943,success,1.0
-3.5456,50,3900.586225,success,1.0
-4.643777,50,3900.63161,success,0.0
-1.666681,50,3900.677083,success,1.0
-0.698455,50,3900.726823,success,1.0
-1.93551,50,3900.775045,success,1.0
-1.266785,50,3961.451587,success,1.0
-2.593275,50,3961.495829,success,1.0
-1.338107,50,3961.542407,success,1.0
-2.700317,50,3961.587186,success,1.0
-3.13793,50,3961.632799,success,1.0
-2.859804,50,3961.677463,success,1.0
-3.154,50,3961.721956,success,1.0
-2.658566,50,3961.766852,success,1.0
-0.916355,50,3961.811854,success,1.0
-1.047232,50,3961.856352,success,1.0
-1.412304,50,4022.84183,success,1.0
-4.531475,50,4022.887439,success,1.0
-1.772274,50,4022.933311,success,1.0
-2.361437,50,4022.97907,success,1.0
-3.180161,50,4023.025743,success,0.0
-2.774935,50,4023.071327,success,1.0
-2.635186,50,4023.115898,success,1.0
-2.30002,50,4023.162873,success,1.0
-1.443707,50,4023.207931,success,1.0
-1.966818,50,4023.254953,success,1.0
-3.997037,50,4081.296699,success,1.0
-3.778805,50,4081.342315,success,1.0
-3.116292,50,4081.389023,success,1.0
-0.98938,50,4081.435161,success,1.0
-3.364466,50,4081.482017,success,1.0
-1.137747,50,4081.527252,success,1.0
-0.965234,50,4081.57259,success,1.0
-1.306954,50,4081.61778,success,1.0
-4.678031,50,4081.662835,success,1.0
-1.634866,50,4081.707994,success,1.0
-1.519438,50,4142.388649,success,1.0
-1.499118,50,4142.433487,success,1.0
-1.377508,50,4142.479025,success,1.0
-2.1484,50,4142.526218,success,1.0
-2.73049,50,4142.572894,success,1.0
-5.264072,50,4142.618827,success,0.0
-1.764681,50,4142.663362,success,1.0
-2.778109,50,4142.710104,success,1.0
-2.380206,50,4142.757781,success,1.0
-1.240384,50,4142.803453,success,1.0
-1.023522,50,4202.806259,success,1.0
-0.843171,50,4202.851491,success,1.0
