#{"t_start": 1651681209.5388203, "env_id": "FollowPathURSim-v0"}
r,l,t
-2.784839,800,74673.584566
3.839347,64,74711.372656
3.887593,62,74728.984483
-1.106368,53,74742.957799
3.597123,182,74772.675805
3.938255,34,74788.236254
-1.193779,53,74801.788803
3.832592,75,74820.068347
0.912679,52,74835.357315
3.958641,39,74847.439309
3.944616,41,74858.744147
3.916751,58,74872.998218
-1.134533,52,74885.323933
-1.277862,265,75462.262693
3.908123,45,75478.155118
-2.6336,800,75573.313019
3.823684,84,75599.112953
3.923641,38,75613.634444
-1.025503,800,75708.776007
-1.144788,50,75729.213004
3.912532,41,75743.80486
3.841552,75,75760.275669
3.850158,92,75780.053124
3.914713,55,75795.988683
3.916064,53,75810.273167
-2.007118,284,75850.847679
-1.535597,167,75886.314426
3.86575,50,75905.218348
-3.321387,800,76002.023796
3.979918,18,76029.847895
3.869114,51,76040.557192
-1.571196,146,76065.846628
-2.585073,413,76129.096328
-1.111961,51,76154.622448
-1.133562,52,76169.164973
3.90263,45,76184.256763
-1.218419,800,76279.423258
3.950329,29,76302.278995
-1.233931,71,76316.996712
-1.137254,50,76331.23384
-1.818311,317,76375.758913
3.83888,57,76400.134225
-0.83264,800,76496.624147
3.93365,37,76520.109175
-1.185628,52,76533.965928
-3.082414,489,76597.35535
-3.125547,503,76676.410077
-1.360123,800,76786.463301
-1.261777,151,76825.196243
-3.154267,800,76921.398714
3.92164,57,76946.646626
-1.164108,85,76966.28613
3.828091,81,76987.890825
3.814933,66,77004.343021
3.93435,44,77019.214283
3.873195,50,77032.967632
-2.122598,800,77692.107496
3.87773,74,77719.325262
3.879841,49,77736.366515
-1.192565,120,77758.438832
-3.216445,385,77809.433065
3.846572,72,77839.514548
3.993966,9,77851.744934
3.947369,59,77861.937352
3.872685,64,77875.795835
-3.416394,522,77942.206211
3.825329,81,77977.473689
3.950867,30,77992.464797
-1.170975,100,78010.64294
-1.201037,52,78027.548294
3.847408,65,78044.755194
3.935637,33,78059.045456
-3.578098,800,78152.808643
3.958042,45,78177.832544
-3.717514,800,78269.345053
-1.467357,120,78305.548859
3.965577,31,78327.217755
3.939692,42,78338.507988
3.906208,50,78351.355894
-1.806354,163,78377.283616
3.858105,111,78404.498376
-2.096661,800,78501.356247
-2.795197,800,78610.776138
-3.499596,800,78723.188459
-3.294933,800,78828.755944
-2.478302,753,78938.9443
-3.064589,502,79017.16653
3.951382,33,79052.348379
-2.402898,354,79097.65607
3.818928,58,79118.142547
3.904568,83,79137.807383
-1.865827,263,79176.449401
0.793954,99,79214.479327
3.975326,34,79228.973232
-1.743566,286,79264.298709
3.981306,32,79687.409198
3.969004,24,79696.324664
-1.333398,800,79789.269574
-1.206133,70,79813.886288
-3.098606,543,79885.25477
-1.135565,62,79918.018689
3.680791,295,79960.097292
3.411095,470,80020.961907
-1.621111,212,80057.420685
3.98184,19,80078.319021
3.919385,65,80090.869329
-1.161805,71,80105.334715
3.889201,48,80122.145911
3.814264,147,80147.088558
-3.705307,800,80243.71437
3.916388,43,80267.927406
-1.256053,85,80285.687433
3.938849,60,80306.745307
3.904629,60,80322.597056
-1.256427,800,80418.117731
-1.666112,110,80452.535401
-2.261847,800,80553.518043
-3.592748,528,80632.548289
3.939711,33,80657.648269
3.971208,25,80667.902494
-1.908312,800,80760.27781
-2.313381,328,80813.223904
-1.873845,428,80884.672632
-1.831731,800,80988.539575
3.846545,72,81022.907171
-2.393486,400,81076.430608
-3.433795,623,81170.910629
-1.515647,146,81221.339995
3.746534,138,81249.602795
-1.650636,800,81818.437099
3.810624,130,81850.914806
-4.427046,800,81949.700761
3.751524,110,81994.568018
-1.176384,52,82010.887636
-1.432309,131,82034.283429
3.879,51,82056.008884
-2.250434,663,82137.2387
3.042056,536,82210.377917
3.90742,47,82232.988988
3.628106,157,82258.959692
3.950908,42,82276.190081
-4.629961,800,82368.171254
-1.141921,90,82398.735295
3.917344,44,82415.894502
-2.501218,277,82454.379044
3.951046,31,82482.094516
3.661564,167,82507.546422
3.916185,68,82528.824111
-3.120748,800,82621.266824
-1.328729,133,82666.106972
-2.126472,349,82716.124787
-1.595622,122,82752.087236
-1.299715,105,82782.26598
-1.154144,76,82807.124939
-1.188652,63,82824.861376
3.939454,34,82838.5515
-1.786528,142,82861.538737
-1.245888,97,82886.541984
3.976038,23,82903.07177
-3.926696,800,82995.160671
3.891847,49,83024.192074
3.109287,261,83061.529296
-2.016294,377,83128.852215
-1.669535,176,83161.924784
-3.477984,800,83263.02044
-2.952314,800,83978.160524
-3.572533,800,84092.574181
-2.117506,800,84206.671152
3.786033,170,84243.380489
-1.648806,143,84268.889218
3.927267,46,84293.562159
3.868913,71,84307.920695
-3.207328,800,84401.603137
3.896956,49,84426.171849
-2.721461,800,84522.399325
-3.999512,800,84628.917854
-3.507258,568,84713.516868
-4.367931,733,84817.532806
-4.452364,654,84911.535352
-2.334634,288,84980.179381
3.952985,35,85012.648783
-2.046364,200,85040.926234
-2.688945,800,85143.458959
3.762187,95,85171.966333
-3.847918,800,85269.172176
3.952233,32,85302.35249
-1.57368,127,85322.677603
-1.821527,153,85351.879798
-2.89809,800,85454.996882
-1.303313,89,85484.976012
3.931732,38,85928.407986
-1.218318,70,85943.943411
-1.136922,44,85959.871874
-1.332815,106,85980.002782
-1.423065,111,86007.791368
3.428427,247,86047.716131
3.92799,56,86066.606212
-2.471093,764,86157.981832
-3.214329,800,86268.681816
3.557944,161,86304.443953
-1.108093,45,86320.878746
-1.890433,314,86362.168515
-3.759057,606,86444.237413
3.93997,35,86467.610822
3.844411,63,86482.176743
3.903802,58,86498.845455
-5.384534,800,86594.500889
3.897488,45,86618.914393
-1.585501,139,86642.716212
-3.641572,800,86748.404263
-2.383573,423,86815.066113
-1.299658,83,86838.761248
-3.718414,476,86903.232169
-2.4887,437,86965.74448
-1.280464,51,87000.343939
-3.967839,800,87096.801095
3.885178,67,87123.844959
3.906288,47,87137.127097
4,2,87144.676826
3.907003,49,87152.747497
-1.295337,49,87166.45248
3.975044,22,87177.418961
3.853078,65,87190.52312
3.875618,86,87209.573547
3.934473,40,87221.870762
-1.711859,139,87244.878713
-1.196184,48,87270.925049
-3.230232,800,87365.861079
3.85428,89,87397.621759
-2.959656,458,87453.663103
-2.243358,275,87503.951817
3.944978,33,87526.619041
3.851585,101,87545.182663
-2.663481,294,88194.520504
-4.708446,800,88297.641934
-1.759457,800,88404.742223
-4.06929,800,88509.001349
-3.906004,800,88626.811029
-2.787592,800,88735.809068
-2.76232,266,88783.339233
3.974137,33,88803.466207
3.959603,29,88812.671595
-2.661923,383,88860.899173
3.963429,25,88881.169992
-1.982424,156,88904.647575
-3.16025,800,89005.303989
3.862561,57,89033.283097
-1.219056,44,89047.786416
-2.631104,800,89143.306489
3.758368,83,89171.29221
3.880063,52,89187.850991
-3.851705,800,89284.166664
-2.34579,253,89330.800255
-3.318427,800,89435.139151
3.968569,28,89458.892887
-2.457234,800,89551.662987
3.930888,35,89584.415435
-4.018021,800,90267.563703
-4.107419,800,90374.965514
3.69,104,90406.620815
-3.826888,800,90503.307122
3.953607,29,90526.136037
-3.061864,800,90619.854893
3.909114,52,90645.72202
3.944333,35,90658.169881
-3.962691,800,90752.263656
3.952179,36,90776.699677
3.835931,77,90791.408672
3.977414,25,90805.188621
-3.235379,800,90897.307458
3.922028,45,90923.49191
3.882594,59,90938.202086
-2.734454,800,91034.122065
3.905883,47,91058.647058
-3.888367,800,91153.429397
-1.183093,70,91186.861491
-3.446693,800,91284.669202
3.929613,54,91321.556026
-1.142262,150,91347.245088
-3.621323,800,91442.977478
3.701573,93,91483.885025
3.978168,25,91497.994889
-3.903979,800,91590.516101
-3.834772,800,92097.589261
-4.608742,800,92204.291715
3.926758,40,92225.453661
-1.641099,280,92264.086111
-2.04577,800,92366.495101
-3.883947,800,92485.542566
-3.960715,633,92574.849343
3.938864,37,92597.066031
-4.966523,800,92691.109284
-1.219622,800,92805.18609
3.902512,65,92831.136155
3.809565,85,92848.267002
-1.798464,171,92879.464773
3.908017,43,92895.646945
-3.802526,800,92990.463677
3.777443,135,93022.533589
-2.683642,800,93120.380401
-2.178628,359,93176.80061
-2.284393,250,93232.529126
-4.114636,800,93336.087369
-2.503987,800,93452.009792
3.953194,31,93472.535037
3.972321,22,93481.561681
-4.076913,800,94068.339115
-2.409798,800,94170.944096
-2.199936,800,94277.025887
-2.745368,800,94381.52239
3.845036,58,94407.610104
3.922787,44,94421.730738
-1.270803,87,94438.632736
3.859602,56,94458.969985
3.858927,55,94474.962205
-3.678749,800,94571.588628
-4.387659,800,94673.73868
-0.852839,800,94782.08231
-2.781354,800,94888.660582
3.967519,23,94922.034411
-1.260064,98,94938.536506
-3.482812,586,95014.67329
-3.885682,800,95119.703768
3.952061,52,95143.934925
3.915059,50,95154.848422
3.884584,62,95169.628366
3.891147,69,95187.220479
3.861185,56,95200.504049
-1.744937,248,95238.069829
3.844951,62,95266.087875
3.983636,16,95277.905134
-3.359167,800,95369.092293
3.891281,57,95393.552872
3.839149,68,95409.670323
3.824846,71,95427.925014
-2.036393,279,95469.311894
-1.555483,800,96127.811042
-1.812858,341,96185.187631
-1.193512,800,96290.844927
-2.402733,414,96355.625429
3.880345,54,96387.572694
3.891998,54,96403.261182
3.894514,57,96418.86699
-3.103013,350,96465.629822
3.836148,82,96491.301933
3.936609,46,96508.047826
-1.205735,82,96525.351766
3.888638,72,96543.24956
-2.347753,327,96589.273044
-2.462787,518,96661.2157
-2.179421,800,96764.045739
3.947379,70,96794.314212
-2.357658,359,96838.769397
-2.276273,304,96895.034728
-2.562183,800,97001.412987
3.916402,51,97024.941293
-3.695206,800,97119.508924
-3.900975,800,97232.736297
3.910771,55,97258.403356
-4.223266,800,97353.784948
3.945082,34,97376.585924
3.904324,50,97389.380023
-1.181435,94,97408.554362
3.862504,126,97432.316989
-3.883089,800,97525.65316
-2.372625,800,98073.79325
3.880884,61,98098.656597
3.769823,72,98116.164139
3.989207,20,98129.52814
-2.818611,800,98220.32942
-4.187735,800,98331.99956
-1.461116,154,98370.746284
-1.081322,51,98397.475894
3.969581,23,98408.510552
-1.478088,229,98439.656057
3.925049,38,98459.48106
3.875976,52,98473.120445
3.957528,39,98487.450782
-4.29472,800,98580.650774
3.987857,14,98601.457253
3.855584,58,98612.226191
3.949853,45,98626.741289
-1.312859,200,98656.222163
-1.524148,192,98694.829646
3.82366,76,98715.020364
-1.383475,67,98732.911374
-3.104938,633,98812.966781
3.935805,35,98835.120944
-4.150002,800,98928.662947
3.977053,36,98953.763039
3.977548,23,98961.781004
-4.306117,800,99053.607503
-3.720994,800,99169.976092
3.975787,30,99194.311577
3.967488,25,99203.170992
3.924353,73,99216.701634
3.956779,45,99228.847092
-3.316852,800,99322.883095
-1.632058,800,99427.18156
3.930353,37,99448.223073
3.934603,37,99459.451212
-4.219511,800,99553.912096
3.768716,74,99586.562443
3.852148,83,100265.12249
-4.214976,677,100348.738348
-1.135476,69,100385.612605
3.978786,25,100400.006666
3.880551,57,100410.460537
3.970005,27,100423.768691
-2.339795,238,100455.299422
-4.081527,800,100565.582862
3.849187,58,100592.210228
3.965709,33,100605.714261
-1.17106,82,100621.758289
3.94531,32,100637.128808
3.917161,47,100649.415105
-1.635628,800,100743.853585
-3.194232,606,100826.144058
-4.527342,800,100936.792649
3.867905,94,100968.646405
1.196929,800,101068.231935
3.118791,535,101141.937899
3.77648,105,101172.135368
-2.749434,507,101237.66815
-1.561226,126,101278.875095
-3.335715,455,101341.114686
3.920165,40,101366.984153
3.943744,33,101378.953581
-1.176009,79,101395.044891
3.802657,121,101419.848633
-1.309441,800,101514.092549
3.897539,60,101543.519646
3.904619,42,101557.560851
3.944163,34,101569.475688
-3.365396,800,101662.916716
-2.694555,422,101736.418249
3.838273,57,101763.590659
-2.652578,335,101810.235929
-1.49667,125,101851.930696
3.879669,63,102523.280875
-1.442176,235,102557.577964
-3.063723,380,102611.745463
3.948902,37,102634.090832
-1.204133,99,102652.291813
3.909715,46,102668.75421
3.993044,10,102677.088133
3.816291,71,102688.754966
3.49165,349,102735.688172
3.78349,78,102756.23585
3.920754,45,102771.213748
-2.018686,800,102865.712078
3.867573,80,102889.060435
-4.098923,800,102987.498986
3.091148,720,103088.241767
-3.852239,800,103198.165694
3.928531,37,103231.027775
-2.927518,690,103312.808635
3.751833,176,103348.473308
-4.753574,800,103447.007468
-1.824076,155,103490.593994
-1.260789,800,103592.231432
3.739825,80,103619.742956
-3.079722,342,103668.122103
-1.49416,175,103708.266334
3.871944,60,103723.279678
3.826682,84,103742.355649
3.891977,78,103763.470571
-2.632479,347,103813.100712
3.84048,64,103844.236727
3.361916,199,103875.637607
-2.123739,218,103911.948549
3.857346,58,103933.81288
3.898639,82,103953.207631
-5.148899,800,104047.70488
-5.409411,800,104665.820787
3.866892,66,104700.928981
3.878343,65,104716.287119
-2.345254,286,104754.967211
3.780764,87,104790.211344
3.892755,47,104804.67892
3.958293,28,104817.128109
3.442242,467,104874.564761
3.784531,79,104898.043132
-3.08568,800,104995.079804
3.879737,109,105031.811167
3.928598,36,105050.478248
3.859277,58,105064.052496
3.834299,71,105081.504649
-4.317653,800,105177.316325
3.923272,66,105212.393637
3.883432,53,105226.709166
3.826517,74,105242.924619
3.820742,65,105259.709078
-3.528506,555,105329.973492
3.882528,64,105355.221584
3.930081,37,105369.474482
-3.73505,631,105445.23529
3.904619,70,105475.632064
3.876396,54,105490.15833
3.928884,43,105504.407166
-3.723034,800,105599.156638
-4.217767,800,105711.5361
1.459092,778,105814.683283
-2.760601,800,105928.205382
3.900739,47,105957.988851
-3.601466,606,106032.531113
-2.171163,800,106145.289509
-4.140438,800,106859.313519
-3.289189,800,106964.633391
-3.148801,800,107074.440689
-2.132539,222,107119.444757
3.908683,44,107139.80378
3.879524,60,107155.286644
3.87521,49,107169.612321
3.943543,35,107182.379097
-2.254572,223,107214.165778
3.844072,77,107237.967301
-3.694686,800,107334.949578
3.772508,104,107365.092417
3.897271,67,107383.841965
3.865137,78,107403.365522
3.980616,26,107416.320096
-4.22951,800,107508.035309
-4.66064,800,107612.85267
-3.759227,800,107717.998298
3.856271,57,107749.45597
-1.121699,94,107770.442943
3.837855,61,107784.109368
3.923957,52,107799.854818
-1.065851,800,107894.232649
3.923713,41,107923.725171
-3.587796,800,108017.823798
-4.241696,800,108126.423908
3.81249,67,108154.024489
3.909513,53,108169.72079
3.886714,76,108185.899091
3.797016,87,108204.004295
-3.956495,800,108818.981536
3.92025,43,108844.393147
3.870629,75,108860.794017
3.824562,82,108877.032096
3.780646,75,108895.010901
-3.192099,800,108992.337995
-1.984273,800,109101.699993
-1.153571,63,109132.6927
-4.75487,800,109230.123549
-2.954065,710,109323.521143
3.923308,49,109347.194438
3.874708,59,109362.642819
-1.1863,108,109383.480871
-2.349305,800,109484.13288
3.945614,34,109503.110261
-1.50264,800,109596.870521
3.925241,40,109632.015645
-2.355499,800,109727.01002
-3.327093,800,109841.325287
2.724394,416,109905.343452
3.966676,25,109924.83636
3.892361,49,109936.123789
-3.729321,800,110031.671493
-4.505095,800,110139.333501
-4.571487,616,110858.70572
3.940945,36,110882.948019
3.869145,50,110895.251069
-4.347155,800,110990.635787
-3.651713,800,111110.615916
-3.831458,800,111223.784479
3.927887,36,111249.078556
-3.158416,800,111343.228744
-3.311217,800,111446.598499
-3.120098,800,111555.960997
-1.952875,800,111674.068945
-2.463859,800,111789.679284
-2.458521,800,111905.71065
-3.754505,800,112016.695766
3.85087,64,112046.743184
-3.093906,800,112142.946191
-3.659773,800,112258.995682
-1.748231,385,112835.441124
3.920381,41,112864.729057
-1.657205,200,112894.654828
-2.452275,800,113006.770871
3.487609,280,113058.726105
-2.765534,800,113156.006552
-3.650725,800,113273.772835
-2.165715,304,113331.593629
-2.19443,800,113436.92208
-4.458281,800,113538.609997
-4.269128,509,113611.700627
3.972744,23,113632.537718
3.933936,37,113642.37421
3.813294,64,113657.051434
-1.720431,240,113693.375112
-3.511657,800,113805.784946
-1.795648,140,113847.859486
3.966413,26,113865.524984
3.854929,69,113878.921855
-3.309034,407,113934.05301
3.885864,75,113960.112478
-1.904176,277,113997.280924
3.918745,57,114019.309159
-1.314259,800,114112.476114
3.852313,60,114144.832225
3.927008,41,114158.743399
-1.747487,439,114214.557346
-1.410769,132,114254.896016
-1.46559,312,114299.935134
-2.481257,800,114607.246222
-3.12189,800,114712.087258
3.94082,35,114733.587204
-3.671168,634,114809.168065
3.779652,182,114851.989011
-2.985281,445,114908.897737
-3.96364,800,115012.889049
3.85273,65,115037.978734
-3.443177,466,115099.103981
3.945322,32,115120.425592
-3.023169,360,115166.802503
3.830096,77,115191.091491
3.888462,60,115205.244016
3.897667,119,115228.608063
-5.47757,800,115324.629917
3.876518,67,115360.983532
-2.099146,800,115458.638763
3.942324,34,115486.626836
3.978117,21,115496.435246
3.835811,86,115511.108143
-2.397376,800,115610.684349
3.958709,39,115633.288597
-3.913249,800,115725.31263
3.947246,30,115761.471029
1.710493,645,115838.66555
-2.251728,317,115891.543636
3.951344,28,115914.404254
-1.175003,47,115926.435139
-1.204829,59,115941.941817
-1.686812,800,116039.092113
-2.351055,800,116610.165697
3.827624,106,116636.728379
-1.764225,800,116737.96017
-3.61533,800,116848.706553
-1.545931,223,116892.609684
-2.455967,279,116942.232269
3.955193,30,116961.662464
3.889268,53,116974.518091
3.906702,44,116989.410111
-3.423276,781,117082.274656
-3.690032,800,117192.710305
3.923035,46,117213.845972
3.98469,18,117223.801497
3.902757,44,117233.771018
3.94169,43,117246.386503
3.511365,169,117272.193674
3.846432,64,117291.071572
3.940338,42,117306.668932
3.960244,42,117319.773055
3.865698,51,117333.195162
-3.284047,388,117384.809044
3.868984,77,117410.176423
3.992129,11,117422.226457
3.833976,70,117433.782964
3.600055,167,117462.119827
-2.732492,360,117512.393227
-3.557696,464,117579.277734
3.985945,27,117602.527251
3.879754,55,117613.239891
-2.940781,382,117663.862725
3.910503,47,117686.416043
-3.334958,500,117748.94896
-3.410677,578,117830.57291
-4.270198,800,117936.721492
-3.035762,800,118041.717119
3.862641,61,118064.186543
3.996414,8,118074.470516
-4.472809,800,118688.292085
-3.350124,800,118794.767229
-3.569101,783,118899.084018
-3.870523,566,118986.443289
-2.349536,800,119095.127137
3.950333,41,119122.417243
-4.185775,800,119215.478129
-1.731694,800,119322.59371
3.740884,104,119357.070718
3.877567,50,119375.230179
3.896342,49,119390.165283
-3.259893,800,119485.803312
3.919302,42,119521.762359
3.95191,33,119534.244904
-3.322414,557,119601.040127
3.843638,67,119634.813255
-2.113692,352,119682.928164
-3.320932,800,119799.815172
-2.915281,406,119874.246273
-1.426742,184,119908.009399
3.970857,33,119926.451879
3.811651,76,119940.83579
3.942821,31,119954.082851
3.864432,65,119968.501387
-1.301935,800,120064.743115
3.767309,91,120099.635301
3.862544,54,120116.415901
-3.539275,583,121032.080253
-2.616285,800,121154.144844
-2.894805,800,121279.917418
3.702905,132,121314.063283
-4.292057,792,121409.808274
3.436518,321,121466.904798
-4.200853,800,121566.53746
3.914082,43,121588.38914
3.893815,55,121603.34829
-1.793813,800,121699.349498
-3.95428,800,121808.56953
-3.391893,800,121916.093544
-3.583751,800,122022.595804
3.986097,13,122040.855344
3.948768,31,122048.554763
3.791492,83,122064.854999
-3.072349,800,122163.908074
3.930839,41,122192.330842
-1.268663,64,122206.927473
3.962826,34,122221.1963
3.898733,47,122233.842182
-1.602714,364,122282.053922
3.71578,133,122314.316791
-3.125311,800,122410.890905
-4.628821,577,123034.189636
3.926303,39,123071.482751
-2.400795,800,123166.225419
-2.787746,800,123283.593805
-3.037815,543,123368.537742
-3.895288,800,123478.874549
-3.596993,800,123583.410024
-3.84762,800,123687.490444
-5.245926,800,123790.423715
-2.341087,800,123896.90041
-2.832909,800,124023.643954
-4.116116,800,124126.925999
-2.719194,752,124226.372153
-3.285715,800,124337.970328
3.901652,46,124360.868945
-2.449665,800,125209.593705
3.962932,36,125231.007916
-2.675157,800,125324.050648
-2.950215,800,125425.855261
3.851206,79,125465.610898
3.898022,60,125482.487904
3.853413,57,125498.056231
-1.063126,47,125513.570721
-2.225937,800,125606.922362
-5.041875,800,125716.531097
3.912168,57,125743.403025
-2.39081,800,125839.096184
-2.461852,800,125947.705652
-4.096298,800,126055.46364
-2.871727,800,126161.31413
-2.80943,800,126270.764204
-3.11222,800,126374.063573
3.960996,29,126395.323348
3.855122,75,126410.423437
-2.084555,800,126506.641201
-3.709538,800,127227.753429
-3.080297,772,127325.70576
3.934458,70,127351.959611
-2.562451,637,127428.598669
3.732764,147,127471.864377
3.933026,37,127487.597356
3.969243,29,127498.399087
-2.359535,800,127591.57884
3.877173,65,127617.601033
3.88999,77,127636.112342
-2.69402,800,127734.409379
-4.069599,730,127835.496445
3.884332,51,127861.994927
3.849414,69,127878.800865
-1.955971,228,127914.349338
3.89725,59,127938.430986
-2.028775,316,127981.74478
-2.769137,445,128047.69256
3.897407,44,128075.64414
-3.105504,552,128143.847697
-2.376548,800,128251.159991
3.941414,35,128273.533113
3.853804,63,128288.082277
-4.048656,800,128384.299246
-2.138433,800,128486.621238
-2.976383,800,128606.526043
-2.22378,800,129213.207509
-1.379715,112,129241.645864
3.886715,54,129261.70973
3.901127,45,129275.943863
3.861674,62,129292.031299
-2.083542,617,129367.68428
3.919354,38,129394.50107
-1.317476,113,129415.088412
3.906982,49,129433.982974
3.952777,33,129445.617523
-2.555546,800,129539.08618
-1.193205,59,129562.910082
3.954434,46,129578.589976
-2.463234,800,129670.866782
-2.074436,800,129777.364207
3.918198,44,129814.498282
3.926328,46,129828.656307
-1.633151,186,129857.823678
-1.509203,91,129886.423568
-2.798767,800,129984.632444
-3.431614,800,130103.620883
-1.192571,54,130126.648846
3.931839,38,130141.379703
3.904219,67,130156.152869
3.896845,46,130167.672912
-2.136211,800,130263.54197
-1.290505,93,130292.592504
-1.677914,177,130326.305993
3.891312,59,130346.635953
3.798366,109,130368.451826
-2.276502,559,130440.253569
3.867913,63,130465.745301
3.957521,32,130479.729305
-1.56509,800,130573.288421
3.971931,29,130611.746745
3.93513,36,130621.426648
3.839077,81,130638.161858
3.857464,62,130654.80529
-3.149992,800,131280.07044
-1.249407,62,131303.478189
0.605125,800,131401.506184
-1.149689,69,131425.751321
-1.629021,241,131463.994539
3.845596,69,131487.458584
-1.167946,52,131502.813674
3.817269,100,131523.692105
3.614564,196,131555.09586
3.891988,58,131571.936216
-2.081129,800,131667.133171
-2.730079,800,131777.019097
3.964708,25,131801.872741
-2.627677,573,131870.172237
-1.12606,52,131906.544841
-1.121703,54,131922.514258
-4.124119,800,132019.558732
-2.719401,263,132079.151407
3.853537,74,132103.330367
3.902611,49,132117.632468
-1.670037,800,132212.617776
-1.189515,53,132237.461676
3.86568,66,132254.765414
-2.01723,541,132321.788531
-1.326829,79,132357.14533
-1.224205,95,132380.731431
-2.10215,298,132428.220034
3.971088,25,132443.483335
3.914924,55,132455.322882
3.837542,76,132472.485242
-3.121654,800,132567.823401
-1.913713,442,132638.66147
3.971897,25,132665.21681
3.934164,38,132674.797771
-1.160362,62,132689.684098
-1.118975,53,132706.668072
-1.102257,53,132722.858713
-3.605523,800,132819.925894
-1.984581,453,132893.687303
-3.756705,800,133440.986672
-2.258127,562,133525.960473
3.599583,160,133567.326305
-1.179037,55,133591.805972
-1.292347,171,133620.294317
-2.20129,472,133682.935273
-1.589403,262,133734.70788
-3.129456,700,133825.986048
3.286871,635,133924.741505
-1.745885,199,133959.572771
-1.426783,175,133991.810251
-2.037125,355,134044.652236
3.884925,47,134062.965925
3.887448,68,134079.490494
-3.241137,800,134175.893133
3.908695,43,134210.401367
-1.18003,68,134226.822238
-1.848247,244,134265.122604
-2.202619,551,134340.769415
-1.456899,800,134449.368604
-2.325778,585,134532.422202
-2.039109,305,134588.167423
-1.489089,127,134622.315078
-2.551511,561,134701.164012
-3.329993,800,134808.712962
3.962083,29,134845.541831
-1.819886,292,134884.012721
-2.782624,421,135426.948577
-1.903664,285,135481.731715
-2.421767,431,135551.553929
-2.127531,800,135665.984965
-2.524747,494,135749.307901
3.702209,258,135799.245417
-1.303628,800,135895.344527
-1.373667,183,135933.993529
-1.823588,201,135977.165116
3.927419,42,136004.843878
-1.127735,60,136018.993035
3.976526,22,136031.878992
-1.151403,52,136043.065378
3.83629,62,136059.914363
3.951417,31,136074.032506
-1.044546,800,136168.065768
-1.600394,800,136269.494039
-1.144103,68,136297.094949
-1.376557,89,136318.872247
3.881755,78,136338.155094
3.935247,35,136349.967533
3.723314,90,136367.445269
-1.328892,274,136408.099283
-1.522052,153,136446.157049
-1.121049,51,136469.748241
-2.01577,282,136510.720578
3.904833,45,136542.23614
-1.763913,750,136631.934018
-1.125187,49,136669.052467
3.831381,68,136686.175092
3.798929,90,136706.326812
3.948898,31,136718.44529
-2.169646,800,136812.186388
-1.694995,208,136855.664395
-1.120325,66,136886.360901
3.926586,39,136902.081271
-1.181679,54,136916.225043
-1.799732,335,136962.838237
-1.808238,404,137028.550932
-1.105955,46,137060.22925
3.91469,41,137071.209964
-1.163051,52,137085.453279
-2.271451,800,137487.884638
-1.151283,54,137514.757415
-1.453309,800,137611.32471
-2.538693,458,137680.149658
-2.000972,253,137734.771086
-1.180848,52,137766.039976
-1.219197,800,137862.918265
3.954147,29,137889.399775
3.926191,38,137900.186199
-1.189168,53,137913.619379
3.872267,68,137931.536857
-2.604699,611,138008.111813
3.672374,127,138047.593929
3.919505,51,138064.484177
-1.373813,177,138092.06005
3.83585,83,138119.619613
3.866859,64,138135.313859
-1.230797,87,138154.055722
-1.379654,172,138186.325939
-1.36218,179,138225.677269
3.875477,58,138251.888491
-2.55229,800,138347.649477
-1.368618,149,138398.255768
3.959341,29,138416.896343
-3.851524,800,138510.03598
3.95512,30,138532.076373
3.970182,24,138541.288864
-2.579506,800,138633.952429
-2.781849,800,138742.928618
-3.366477,678,138833.968968
-4.268199,556,138918.706227
-2.54389,641,139465.456552
3.832682,83,139506.310742
3.896313,57,139522.348199
3.979326,19,139533.431051
-3.921895,800,139625.563581
-2.035544,800,139730.207421
-3.235275,744,139828.150489
3.884184,77,139863.191479
-1.37608,112,139882.680783
3.784449,97,139907.594768
3.518272,204,139940.587036
-2.495315,800,140041.287484
3.891053,52,140064.916143
-1.498026,173,140092.813189
-1.17097,800,140195.904492
-2.296434,410,140258.601197
-1.065279,800,140368.7773
-1.875862,464,140438.234795
3.899234,52,140459.978986
3.915872,46,140472.849033
-1.586224,273,140510.723453
-1.576799,800,140613.951679
-4.035029,653,140710.274009
3.888699,63,140747.114351
3.92761,45,140761.126645
-1.37265,169,140786.762162
3.779693,100,140812.828319
-3.893079,800,140909.914355
-2.426193,800,141536.153428
-1.87775,288,141581.310239
-1.161604,52,141607.735099
3.79074,125,141630.175069
3.887191,60,141646.127294
-1.290992,800,141741.868054
-2.729119,363,141800.98983
3.914764,65,141821.682198
3.907315,53,141834.523644
-2.212733,800,141929.411558
-1.160556,50,141956.720219
-2.867512,800,142051.487935
-1.448251,156,142092.226244
-1.462275,800,142188.955058
-2.283563,532,142262.574773
3.854249,66,142286.489254
-2.584711,800,142382.74512
3.946643,32,142408.25311
3.808036,86,142425.223683
-1.212613,59,142441.36937
3.877202,66,142459.212722
3.160843,481,142520.27757
-1.290679,79,142543.118225
-1.29125,330,142588.498017
-1.254823,119,142613.543118
-1.520294,158,142639.416152
-2.950856,800,142740.349475
3.882095,70,142786.74832
3.988961,14,142796.81074
-1.304777,137,142816.346311
-3.427664,800,142917.851716
-3.541502,800,143666.831684
-1.152394,55,143707.832193
-1.248515,64,143724.979045
-2.851358,281,143766.922367
-2.435278,800,143869.89685
3.937816,48,143895.859845
-1.452838,155,143920.435576
